targets,outputs
1.2380104,-1.9277277
-3.3447368,-1.757664
0.0,-1.6329284
3.1869664,0.36602926
-2.1274078,-0.28545856
1.9450011,2.0484676
-1.4179034,-1.816128
-2.8579137,-0.92384124
1.8818517,1.20646
-2.058336,-1.8888206
-1.1797969,-2.150651
-3.2395563,1.3883104
-2.1693404,-1.9845786
2.8122602,1.6516271
1.7435188,1.1333256
-2.720953,-0.018174171
1.4947414,2.0556226
-2.3818336,-1.5242662
-2.720953,-1.8107533
2.0928717,3.0901585
-2.3045013,-1.5188308
2.4969254,1.9383645
0.0,-1.8118258
2.1274076,2.0471597
-1.8818517,-2.0060468
-3.1869662,-1.757664
1.9639969,1.4623713
-2.3045013,-1.3565459
-2.4778628,-2.1110997
3.1869664,2.7698135
-2.720953,-2.4973564
-3.2395563,1.154676
-3.2395563,-0.099499226
2.5610123,1.2713442
-2.3045013,-2.150651
-3.134376,-1.9049683
-1.5830803,-2.1899962
1.8697205,1.8630013
3.1869664,2.5376596
-1.7435193,-1.5445764
0.0,-1.5188308
3.2921467,1.2059741
-2.9035673,-1.5520244
-1.4070854,1.1055346
-2.3818336,-1.7285061
1.6839676,1.823412
1.3347173,-0.9045701
2.242137,0.98849773
2.3431678,-0.7258434
1.8393683,1.2391367
-2.4778628,-1.9012661
2.1693401,0.99534607
-1.454303,-0.28545856
-2.4778628,-0.64572096
-2.768887,2.7390022
2.5194378,1.0991287
-1.9639971,-1.7593288
2.9035673,0.18567753
-2.3045013,0.26001215
2.1693401,0.99534607
2.7666063,1.4358068
-1.8818517,-2.0060468
2.8122602,1.9294791
-2.5751643,3.0525417
1.8697205,1.8086071
1.9969501,1.5343504
-2.6025872,-1.2838244
2.6025877,1.3718629
-3.134376,-0.874383
1.6839676,1.5886679
2.4778628,0.08529091
2.720953,2.1828723
3.1869664,2.8913617
3.1869664,1.3877516
3.3447366,1.669085
-1.6292934,0.05864048
2.4778628,0.08529091
-2.2421372,1.5252018
-3.134376,0.24137974
2.4778628,0.08529091
-1.5787389,-2.150651
3.2395563,1.7082582
-2.3045013,-2.1110997
2.4778628,2.6490602
2.3045015,1.2881317
0.5740204,1.8951802
-2.720953,-2.6787224
-2.3045013,-0.539093
2.8122602,1.7246704
-1.0271263,-1.907054
2.1693401,2.5256243
-1.8090155,-0.62811375
-3.2395563,-1.6564016
2.242137,2.0788054
1.6839571,-0.09455633
-3.134376,-2.0418632
1.9450011,2.3816996
2.2605739,1.9383645
-3.134376,-0.17304993
-1.7435193,-1.3721886
0.802546,1.0316868
-2.3045013,-0.8237009
1.9134269,1.6492205
2.2605739,2.0441332
2.4969254,1.4330788
-3.5025074,-2.3472025
-2.4778628,-1.8107533
0.40600443,0.7393198
3.1869664,2.7767582
2.3045015,1.360353
-2.3818336,1.6112704
-3.134376,-2.3472025
1.2083535,1.642293
1.301064,1.69666
-1.7435193,-1.7593288
2.8579135,1.503921
0.17899227,1.8951802
-1.301064,-2.0872984
2.4778628,0.5246153
-2.058336,-0.8915732
0.3535862,0.99534607
2.720953,2.578206
0.0,-1.6299429
-2.8122602,-2.092919
-2.1946678,-1.9493887
-3.134376,-1.2512236
-2.1693404,-0.3607087
-3.2921467,-1.8012958
3.2921467,1.9509234
3.2395563,2.187613
0.82087994,1.1922331
-2.720953,-1.9794226
2.2057385,1.783073
1.2286277,1.4265628
-1.9639971,-2.397941
1.7435188,1.5487413
