targets,outputs
3.1343756,-0.14605808
3.3973274,1.9248347
4.0431356,3.0295367
-3.4868002,0.07284975
-3.134376,-1.5979915
-3.134376,0.3131528
-3.134376,-2.01058
3.9873486,1.3892908
3.1343756,0.25758648
3.1343756,2.4764214
-3.134376,-2.4545221
3.5463018,2.1212077
3.1343756,1.8757234
-3.2395563,-2.5979288
3.1343756,1.4409986
-3.134376,-2.2300436
3.1343756,-1.2376094
3.1343756,0.63160086
3.1343756,-1.9188609
-3.134376,-1.7949033
-3.134376,-1.9683359
2.924015,2.4227858
3.9873486,0.5750356
-3.267103,-2.3681247
3.1343756,-1.756135
-3.1434197,-2.042227
3.0817857,2.1432552
3.3973274,2.3855605
4.5004997,0.91359425
3.1343756,1.7938509
-3.134376,-1.7018635
-3.134376,-0.28838968
3.1970615,1.0316124
-3.134376,-2.3294928
-3.6416965,-1.6554289
3.1343756,2.6382847
-3.1869662,2.2351894
3.1343756,1.8757234
-3.134376,-1.6486092
3.1343756,3.0270739
-3.923229,-2.044759
-4.5005,-1.8433132
-3.134376,0.6175895
3.1343756,0.85634136
3.1343756,1.3135014
-3.267103,-1.3935766
3.1343756,1.9843354
4.4551935,2.2241015
3.11334,0.6863432
-3.3447368,-2.3394368
3.1343756,-1.3020043
3.1343756,2.006239
-2.924015,-1.9134269
3.1343756,1.5554533
-3.617007,-1.7994542
-3.134376,-0.9412713
-3.2395563,-2.1411114
-3.134376,-2.2162085
-3.134376,-1.5950594
-3.134376,-1.2717695
-3.134376,-1.9680171
3.1343756,2.2545996
-3.134376,-1.4348483
-3.134376,-1.8606102
4.4551935,2.2005286
-3.2395563,-2.698256
-3.8493752,-1.672204
3.11334,1.2447906
-3.1496186,-1.6872478
3.3464694,1.8440142
-3.134376,-2.0890567
-3.134376,-1.5934944
3.678731,0.3533659
2.924015,2.838602
3.678731,0.40631962
-3.0817857,-0.43748808
3.1343756,1.6313376
-3.134376,1.136385
-3.0817857,-2.042227
-3.397327,-1.782388
3.1343756,2.0216255
-2.9339461,-1.8480644
-3.0776415,-2.0479057
-3.134376,-2.806819
-3.134376,-2.4273908
-4.5005,-1.9927766
3.4652715,0.5750356
3.5463018,0.84030104
3.607688,2.9245367
-3.134376,-1.7259092
4.470295,-0.32691908
3.1343756,0.6035528
3.8493757,1.3892908
3.1343756,1.9095001
4.470295,0.7575879
-3.134376,-0.48546696
-3.3464694,-1.4116976
-3.607688,-2.250465
-3.134376,-1.915323
3.1343756,1.0377293
3.1343756,1.2013102
3.3973274,2.2794242
3.1343756,-1.5051861
3.1343756,2.3728528
-3.134376,0.035668373
-3.134376,0.25332594
3.1343756,2.2560296
-3.134376,-2.356992
-3.134376,1.5937052
3.1343756,1.0239086
3.2671027,-0.55642533
-3.0817857,-2.192167
-3.8106232,-0.53015304
3.4868002,2.722515
-2.9339461,-2.5502927
-4.455193,-1.6552234
-3.0817857,-2.4249587
3.0258207,2.2237434
4.4551935,2.058618
-3.1869662,-1.9085007
-3.134376,1.7842035
3.2395563,2.5317864
3.1343756,1.9198098
-3.134376,-1.6063085
3.0817857,-0.0060772896
-3.134376,-0.6386399
-3.923229,-2.354742
-3.6787307,0.59003496
-3.134376,-1.8332884
-3.134376,-2.1877413
4.0897636,0.5750356
-3.438045,-2.0460396
3.3973274,-0.67957044
3.1343756,2.639946
-3.134376,-2.3928065
3.0258207,0.9036436
-3.134376,-2.0534906
4.0897636,2.167642
2.9339461,2.3778982
3.1343756,2.6301966
-3.134376,-1.750004
-3.134376,-2.0878358
3.3973274,-1.2225261
3.1343756,-0.16679668
3.1869664,2.6527677
4.5004997,-1.5372105
-3.134376,1.6092391
3.1343756,2.3359685
-3.0817857,-2.122953
-3.0817857,-2.2946787
3.1343756,2.8154001
3.678731,0.2101717
3.1343756,1.2013292
-3.134376,1.6092391
-3.5463018,-1.8882172
3.2921467,2.2282686
3.3973274,2.628172
-3.134376,0.52354336
-3.134376,-1.9307995
-3.134376,-1.9620819
-3.6058035,0.013206005
-3.267103,-2.3681247
-4.455193,-1.6930192
-3.134376,-1.9110427
4.5004997,0.9348645
-3.134376,-1.1556878
3.2671027,1.1393123
-3.134376,-2.345675
-3.134376,-2.035178
2.924015,2.4326086
3.1343756,1.6872692
4.5004997,0.23520899
-3.134376,-1.2928355
-3.0258207,-1.0822873
-3.134376,-2.2946787
3.6170073,2.722515
3.1343756,0.18524933
3.1343756,1.922955
-3.134376,-2.0079865
-3.134376,-1.5005999
-3.2921467,-0.23518133
-3.134376,-2.4789033
-3.134376,-2.04943
3.5463018,-1.08532
3.1343756,0.92838955
-4.5005,-1.8176546
3.2395563,-2.0259514
-3.7128682,-2.7056065
4.5004997,0.49050713
3.5463018,2.9157548
3.1343756,1.0555229
-3.134376,-2.3685203
3.3803596,2.722515
3.1869664,1.9776592
4.0897636,2.2497597
-3.2395563,0.8153906
-3.134376,-0.83545184
-3.0817857,-2.5302734
3.1028218,-1.8558123
3.678731,2.0506968
3.0258207,1.1549702
3.1343756,1.9576039
-3.134376,-0.7556603
-3.0817857,0.088692665
2.9339461,1.3674974
-3.134376,-1.4632549
-3.1970615,-1.0822873
3.2671027,1.604351
-3.134376,-2.1767728
3.1343756,0.07302046
3.1343756,1.6924677
3.0817857,1.6313376
4.4551935,-1.2213917
-3.134376,-1.8423429
3.0817857,-1.1350465
3.2671027,1.9963446
-3.134376,-0.9175935
3.1970615,1.1393123
3.1343756,2.08815
3.3973274,1.9246378
-3.724807,-2.5154839
3.3464694,2.1693397
3.1343756,1.8004613
-3.134376,-1.7753327
-3.4652715,-0.8090589
3.1343756,-0.15464497
3.607688,2.8275943
-3.438045,-2.2083764
-3.134376,-0.5656891
-3.134376,-2.3465922
4.0431356,-2.2548032
-3.134376,-2.7164202
-3.438045,-2.1826355
-3.0817857,-1.8180609
-3.134376,-2.4928877
-3.134376,-2.360899
3.1343756,2.4814591
3.1343756,-0.33102894
-3.397327,-0.63378835
-3.134376,-2.0686543
-3.134376,-2.180745
-3.7847886,-0.7608123
3.1343756,1.2001462
3.1343756,-0.024302483
-3.134376,-1.8645
3.1343756,0.8301892
3.6111012,2.6444278
-3.134376,-1.8534949
-3.134376,-2.4412625
-3.134376,-1.5709753
3.0817857,2.171224
-4.5005,-1.8989885
3.9873486,0.5750356
-3.134376,-2.718524
3.4380455,-1.4953775
-3.3803596,-1.5099597
2.9339461,0.2772951
4.4551935,1.4900107
-3.134376,-0.41464043
3.1343756,1.2451501
-3.134376,-1.4469857
3.1343756,1.0239086
-3.134376,-1.6229184
-3.0657253,-1.6872478
-3.3447368,-2.197051
3.1869664,-1.618778
-3.134376,-2.5021424
-4.5005,-1.8241334
-2.9339461,-2.2558336
3.1343756,-2.1850283
-3.0258207,-2.2237601
-3.134376,-1.7067254
3.1869664,2.2996798
3.1343756,-0.5154352
3.0258207,1.5321541
-3.134376,-1.7651699
-3.3358328,0.21342182
3.3973274,-1.1456585
3.1343756,-2.1850283
3.1343756,2.8593411
-3.134376,-1.7020328
3.1343756,2.493701
-3.0817857,-2.2416878
-3.134376,-2.2277029
-3.134376,2.5226164
-3.438045,-2.4080133
3.607688,2.8275943
-3.3447368,-2.640299
-3.134376,-0.52057385
-3.134376,-2.9102786
-3.134376,0.22452307
-3.134376,-2.3465922
3.678731,0.23520899
-3.134376,-2.400927
3.1343756,1.5326867
-3.134376,-1.6761448
3.0817857,1.4866037
4.5004997,1.9774585
3.863902,-0.4546404
3.1343756,2.2339306
-3.8493752,-2.2607007
3.1343756,2.2998562
-3.134376,-2.4692755
3.1343756,1.3168497
-3.134376,-1.710186
-3.134376,-2.4029505
3.1869664,2.1204815
-3.134376,-1.8423429
3.1343756,1.6839676
-3.397327,-2.520207
3.1869664,2.1204815
3.3803596,2.722515
-2.9339461,-2.1446557
3.1343756,1.3757353
3.1343756,1.1494179
3.2796645,0.04698229
3.1343756,0.6863432
-3.134376,1.8836694
3.0817857,1.9379544
3.1970615,2.1299734
-3.134376,-2.2937765
-3.134376,-2.5997338
-3.134376,-1.2928355
-3.134376,-2.9102786
-3.8493752,-1.6701751
-3.438045,-2.3130953
-3.134376,-2.499132
3.0258207,2.2532644
-3.1869662,-1.5712466
-3.134376,1.3129864
2.6610641,0.9216924
3.510601,1.6935515
3.1343756,1.7440023
-3.397327,-1.621372
-3.1970615,-1.7949033
3.1028218,-1.1777077
3.1343756,2.4253592
3.1343756,0.3908596
3.1343756,1.0239086
-3.3127801,-0.52451396
-4.4249883,-1.1040282
3.1343756,1.4995213
-4.5005,-1.1855483
3.2395563,2.3541484
4.0897636,2.5208044
-4.0897636,-1.816822
3.1869664,1.7348347
-4.5005,-0.97180295
-3.1970615,-1.4116976
-3.0817857,-2.164125
3.2671027,2.3087864
4.5004997,1.4700646
-3.134376,-0.8198981
-4.5005,2.9058437
-3.134376,-2.5429676
-3.397327,-2.444229
3.1869664,1.0627117
-3.7128682,-2.1039789
-3.6111012,-2.6278772
-3.134376,2.5226164
2.924015,2.2656302
3.1343756,1.0553455
3.1343756,1.6039629
3.2921467,2.220942
3.1343756,2.1731744
-3.134376,-2.4535391
3.678731,0.5750356
3.0258207,3.1543112
-3.134376,-0.16436625
-4.2956243,-2.6039155
-3.134376,-1.0868921
3.3973274,-1.1678746
3.1343756,2.2722044
3.1343756,2.21975
3.1343756,1.3992949
3.1343756,1.9576039
-4.4249883,-0.2885561
-3.134376,-1.594269
-3.397327,-2.4610767
4.5004997,0.50231075
-3.134376,-2.436267
3.1343756,2.3215866
3.1343756,1.3392477
4.5004997,2.0649405
3.1343756,2.1388311
3.1343756,3.3469548
3.1970615,0.23520899
3.1343756,1.8004875
3.1869664,2.760579
-3.438045,-1.6222911
-3.4868002,0.74639225
4.5004997,1.0424948
3.678731,1.4708409
-4.5005,-1.8973255
-3.134376,-2.6463802
3.1343756,0.9109769
3.1343756,1.0944958
4.5004997,1.9032693
3.1343756,2.0770254
-3.134376,-1.645967
-3.397327,-2.741571
-3.3447368,-2.640299
-3.134376,-1.3409011
3.5463018,2.7624187
-3.5463018,0.2577634
-3.134376,-2.1040797
-3.134376,-2.6654735
3.1343756,-2.0763206
-3.134376,0.4066968
-3.1970615,-2.3972886
2.766245,2.0813274
3.1343756,1.9024134
3.1343756,1.6952381
-3.134376,-2.5173702
3.1343756,0.91786814
-3.3447368,-2.640299
-3.7128682,-1.1088707
-3.134376,-1.8371565
-3.134376,-0.63197136
3.1343756,0.53050613
-3.134376,-1.6351614
-4.0211434,0.28794813
3.2671027,1.8065767
3.1343756,-2.524137
-3.1970615,1.1519957
4.4551935,1.6363926
-3.134376,-0.41012383
3.0817857,-0.39352703
-3.134376,0.18963575
3.678731,0.8633809
3.1869664,2.4472666
3.1343756,2.0899825
-3.134376,-2.3183956
-3.134376,-2.1210806
3.1970615,2.3614254
-3.134376,0.80141115
-3.0258207,-2.3312078
-3.6787307,-1.8813698
-3.134376,0.03280449
3.1343756,-0.039695263
-3.134376,-2.000553
-3.2395563,2.4015532
-3.267103,-1.7949033
4.0485916,2.0178394
-3.134376,-2.6126356
-3.134376,-0.05795002
-4.0211434,-0.7608123
-3.134376,-1.0822873
-3.438045,-2.3130953
3.2279692,0.04698229
3.1343756,0.7076855
3.1343756,3.1752925
-3.134376,-1.7705889
-3.134376,-1.8540959
-3.134376,-2.4054968
3.1343756,2.6707854
3.1343756,-1.2030141
2.9781265,0.34892225
3.1343756,1.7965703
-3.0817857,1.0377293
-3.134376,-0.8626237
-3.397327,2.718729
3.4380455,1.7455626
-3.134376,-1.7949033
3.1970615,0.49050713
3.1343756,-0.19418383
3.1343756,-1.6851921
3.1343756,0.34105158
4.4551935,1.194026
-3.0817857,-2.246472
-3.7128682,-2.8270738
-3.134376,-1.9770746
-3.134376,-1.5648084
2.9781265,2.5378666
-3.134376,-2.62029
3.1343756,1.7541852
3.1343756,-2.226596
-3.134376,-2.3518515
3.1343756,0.8155217
-3.397327,-2.8855934
-3.134376,-2.330588
-3.3803596,-1.7994542
-3.4652715,-0.8090589
-3.267103,-1.7949033
3.1343756,1.5683799
3.1343756,0.15550375
-3.1869662,-2.640299
-3.134376,-2.264008
-3.134376,-1.1791093
-3.79566,-2.4553218
3.1343756,2.7327943
-3.8639019,-2.4553218
3.1343756,0.99496746
3.1869664,1.821681
-3.6787307,-1.7002099
-3.8995275,-1.7351077
-2.9781263,-1.8929813
2.9339461,2.5737863
-3.397327,-0.63378835
3.1343756,1.0480528
-3.134376,-1.8154273
-3.2395563,2.7631903
2.9339461,2.708675
-3.2395563,-2.7327027
-3.7128682,-2.8515334
3.3973274,0.6585088
-3.134376,-1.968044
3.1343756,0.51190424
-3.438045,2.2287846
3.1343756,1.2664652
-3.134376,-2.4039004
-3.7128682,-2.2884197
-3.134376,-2.4646866
3.3973274,-0.2151947
4.0485916,2.3014727
-3.134376,1.5624843
3.1343756,1.7220278
-3.134376,-1.7629731
3.1343756,2.892374
-4.0897636,-2.3568513
4.5004997,0.96579075
-3.134376,-2.3266506
-3.134376,-1.4362984
-3.397327,-1.2676845
-3.134376,-1.4311473
2.924015,2.569243
-3.134376,-2.342642
4.470295,1.6997128
-3.134376,-2.1210806
3.8493757,0.40631962
-3.397327,-2.6690602
3.1869664,1.578126
-3.134376,-2.4273355
-3.134376,-1.5201983
3.2921467,0.0636487
3.3973274,-1.2225261
3.3973274,-1.2148724
3.1343756,1.0147977
3.3973274,1.254302
-3.267103,-2.4293745
3.2921467,2.4441333
-3.134376,-2.5580096
-3.397327,-3.0590477
3.678731,0.40631962
3.1343756,-1.0701945
3.1343756,0.6126051
3.1343756,2.621768
3.1343756,-2.0439656
-2.924015,-1.9819787
-3.134376,-2.8944728
-3.134376,1.6776171
3.1343756,-0.16791964
-3.397327,-2.6654735
2.8714247,2.6915684
4.0897636,2.048088
-3.397327,-1.8106525
-3.267103,-0.81861496
-3.79566,-2.1737614
3.1343756,2.3992171
-3.134376,-2.63967
4.0897636,3.1404662
3.1343756,1.2102761
3.1343756,0.53749466
-3.134376,-1.0285263
-3.8493752,0.34433985
3.0817857,2.6701841
-3.8106232,-1.7531228
-3.724807,-2.411653
-3.134376,-2.4375012
-3.438045,-2.583912
3.1343756,-1.0592613
3.1343756,2.4732442
3.1343756,-1.8973255
-4.4249883,2.0129051
-3.134376,-1.878742
-3.134376,-1.353764
-3.987349,-2.729332
4.295624,-2.2113
3.077641,1.997396
3.0258207,0.22644377
-3.134376,-2.3524227
-3.134376,-1.4456811
-3.134376,-2.000553
3.1343756,-2.178989
-4.4249883,1.0570302
-3.134376,-2.9102786
3.1343756,0.37540674
-3.0258207,-1.1110687
-3.134376,-2.7104378
3.1343756,0.21384048
3.1343756,1.2578859
-3.134376,-2.0394197
3.3447366,2.653634
-3.134376,-1.8973255
3.1343756,2.0350475
-3.6787307,-1.8653879
-3.134376,-2.4517546
3.1343756,2.772581
-3.134376,0.9314928
3.3127804,-1.8558123
-3.0817857,-2.2416878
3.1343756,0.15550375
-3.397327,-2.7678974
3.1343756,0.14977598
-2.9781263,-2.3928065
-3.397327,-2.6654735
-3.134376,0.6269579
3.1869664,2.4429731
3.1869664,2.5186834
3.1343756,1.4097877
2.9339461,2.7864041
