targets,outputs
3.4315543,2.621264
-2.720953,-1.1640315
-3.134376,-0.26141357
3.1869664,-0.587445
-4.5005,-1.3810952
-2.720953,-1.1933737
-3.607688,1.3046479
-3.134376,-2.0006807
3.1343756,1.6501198
3.1343756,-0.60277605
-3.397327,-1.2105012
3.1343756,0.79107094
3.1343756,2.2008653
2.9035673,2.3545961
-2.720953,-0.8130381
-3.11334,-0.8621602
-3.397327,-1.0520229
3.1869664,1.4323583
3.1343756,1.9849977
3.1343756,1.607894
-2.720953,-2.3751907
2.830906,-0.5522711
-3.134376,2.8230782
3.3973274,1.6016088
2.9035673,2.4108386
3.607688,1.0277228
2.720953,0.2825675
3.1343756,2.5100012
-2.720953,-1.0287242
-3.397327,0.3904395
-3.134376,-2.3693612
2.720953,0.6374774
-4.0897636,-1.5233638
3.5463018,0.082210064
-2.6117957,0.66867447
-3.134376,-0.16895723
3.2279692,-0.6268649
3.2231426,2.687745
3.1343756,2.5227642
2.9035673,2.4752111
2.720953,1.6125321
2.720953,2.6166253
-3.134376,-0.65284204
-3.134376,0.66867447
2.9288516,1.7357302
3.1343756,2.811223
-2.720953,-2.4643269
-3.7128682,-2.8684616
2.720953,2.0192127
-3.134376,-2.4293118
-2.720953,1.3513818
3.1343756,1.0361843
3.3973274,3.0063553
4.0431356,-1.8524575
-3.4868002,-0.5803313
-3.134376,-0.105630875
-3.134376,-1.1278462
-3.134376,-2.3401418
-2.9492207,-2.49078
3.9873486,-0.66795754
3.1343756,1.0108194
3.1343756,-0.34894133
-2.720953,1.2675619
-2.8442574,-0.8272414
-3.134376,-1.3076589
2.720953,0.15067005
3.5463018,1.419692
3.1343756,2.0089197
-2.5930464,0.3906231
-3.2395563,-2.1930056
3.1343756,2.114439
-3.134376,-1.6663303
3.1343756,0.8393893
3.1343756,1.6022649
3.1343756,0.023882389
-3.134376,-0.65042925
-2.783939,-2.6621566
-3.134376,-2.2917101
2.924015,2.3652234
3.9873486,0.13462114
-2.720953,-2.1970649
-3.267103,-2.5320654
-2.720953,-2.270878
3.1343756,1.0438213
-2.720953,-1.9315898
-3.1434197,-0.1866169
3.0817857,2.7187052
3.3973274,2.610961
2.720953,1.2147036
-2.6917632,-2.1843863
4.5004997,0.88627625
-2.720953,-2.1926625
3.1343756,2.7861657
-3.134376,-0.9201994
-3.134376,-0.053217888
2.8579135,2.556941
3.1970615,1.2470474
-3.134376,-2.3389852
-3.6416965,-0.46992445
3.1343756,2.5603423
-3.1869662,2.5455055
3.1343756,2.0089197
-3.134376,-0.81622624
3.1343756,1.3885717
-3.923229,1.858613
2.4013782,1.8160744
-4.5005,-0.8131046
-3.134376,0.5726757
-2.6752994,-0.69172716
3.1343756,1.9457512
3.1343756,0.5968237
-2.583992,1.470469
-3.267103,0.8543892
-2.720953,-2.5249565
3.1343756,-2.0427814
4.4551935,0.17376757
3.11334,1.889288
-3.3447368,-2.398093
2.720953,1.4073915
3.1343756,-1.5625901
3.1343756,-0.05651951
-2.7026916,-1.6148727
-2.6917632,-1.3859129
-2.924015,-1.5339656
2.720953,1.7076154
-2.720953,-1.1699607
3.1343756,2.0645585
-3.617007,-1.9182687
-3.134376,-0.34911823
-3.2395563,-2.4320273
-3.134376,-0.99242115
-3.134376,-0.99840784
-3.134376,-0.8151207
-3.134376,-2.1454837
3.1343756,1.7890124
-3.134376,0.4005518
2.6117954,0.43667698
-3.134376,-2.2279184
-2.720953,-2.224104
2.720953,1.6585941
2.5383387,1.6434774
4.4551935,-0.28145647
-2.720953,-2.475613
-3.2395563,-2.0746715
-3.8493752,-2.121163
2.720953,-0.48708916
3.11334,1.5857639
-2.9492207,-2.0400758
-3.1496186,-1.2432854
-2.6117957,-2.381334
3.3464694,1.8991671
-3.134376,-2.4505098
-3.134376,-1.2443142
-2.720953,-2.1405082
3.678731,0.9810505
2.6372967,2.1888037
2.924015,2.3853335
3.678731,0.030731201
2.6752992,1.9263163
-3.0817857,-0.5238342
2.720953,1.7255325
-2.720953,-1.9044037
2.720953,1.9115653
3.1343756,1.8981094
-3.134376,1.3508244
-3.0817857,-0.1866169
-3.397327,-2.5826054
3.1343756,0.7067127
-2.9339461,-1.0834794
-3.0776415,-2.298986
-3.134376,-0.6428237
-3.134376,-1.9752183
-4.5005,-0.9549377
3.4652715,0.13462114
3.5463018,1.1573858
-2.7026916,-0.8524442
3.607688,3.0284271
-2.3100708,-1.7088795
-3.134376,-1.7862895
4.470295,2.1163692
3.1343756,1.4067783
-2.6117957,-2.1843863
2.7026916,2.2784452
3.8493757,-0.66795754
3.1343756,0.5512972
4.470295,1.7605853
-3.134376,0.7335739
-3.3464694,-1.3188095
-3.607688,-2.3255115
-3.134376,-1.5738151
2.720953,2.6166253
2.8542805,2.1059604
2.8927941,2.435442
2.720953,-0.11088419
3.1343756,-0.44777298
3.1343756,0.04561615
3.3973274,2.042369
-2.8579137,-2.595408
2.720953,1.463985
3.1343756,-0.63347435
-2.783939,-2.6385932
3.1343756,1.6969347
-3.134376,-2.0690355
-3.134376,-0.18479824
3.1343756,1.9897957
-3.134376,-2.3167577
-3.134376,-1.5575814
3.1343756,2.1853566
3.2671027,-0.15173721
-3.0817857,-1.33273
-3.8106232,-1.4551156
3.4868002,1.5602942
2.720953,2.6143713
-2.9339461,-2.6686478
-4.455193,-1.3080907
-3.0817857,-0.997468
3.0258207,0.9060564
-2.720953,-2.3605292
4.4551935,1.3880005
-3.1869662,-0.4177189
-3.134376,1.2257185
2.8180833,2.1029272
3.2395563,1.5746379
3.1343756,0.98016787
2.720953,2.1352978
-3.134376,-1.8977139
3.0817857,0.79111576
-3.134376,1.6254616
-3.923229,0.5925832
-3.6787307,0.78286695
-3.134376,-0.038727283
-2.720953,-1.7693713
-3.134376,-2.3672807
4.0897636,0.13462114
-2.9492207,-2.0104508
-2.720953,0.5635748
-3.438045,-2.5335853
3.3973274,0.111927986
2.720953,1.4381499
3.0405278,-1.2808578
2.720953,1.9296541
-2.720953,-1.8717861
3.1343756,2.0474758
-3.134376,-1.6009681
3.0258207,-0.47738266
-3.134376,-1.7235007
4.0897636,0.21801376
2.6752992,2.1002455
2.9339461,2.7894068
2.720953,1.9320765
3.1343756,2.4977522
-3.134376,-2.1683347
-2.720953,-1.8385873
-2.6148272,-2.6005974
-3.134376,-1.4334917
-2.720953,-2.4643269
3.3973274,1.5281048
3.1343756,1.8077583
3.1869664,2.4844327
4.5004997,-1.5233638
-3.134376,0.6022253
3.1343756,2.596218
-3.0817857,-1.1949358
-3.0817857,-2.019348
2.783939,2.1751523
3.1343756,1.7962284
3.678731,-0.23644543
-2.6935608,-0.72187567
3.1343756,1.9291945
-2.720953,-1.0067716
-3.134376,0.6022253
-3.5463018,-0.39598083
3.2921467,1.9087687
3.3973274,2.3085055
-3.134376,1.4574218
-2.720953,-1.452981
-3.134376,-1.4348788
-2.720953,-1.5598602
-3.134376,0.8843837
-2.783939,-2.7817135
2.720953,2.1588655
-2.720953,-1.3513458
-2.720953,-2.1481743
-3.6058035,-1.4408457
-3.267103,-2.5320654
-4.455193,-0.709455
3.131835,2.541593
-3.134376,0.9573264
4.5004997,1.1241126
-3.134376,-0.8240094
3.2671027,0.77972364
-3.134376,-2.2816966
2.720953,0.5726757
-3.134376,-2.2344368
2.720953,2.3936481
2.924015,2.5682516
2.720953,0.99614143
2.720953,1.7147598
-2.6117957,-0.3543644
3.1343756,-0.28985834
4.5004997,1.4517002
3.2231426,2.687745
-3.134376,0.64177847
-3.0258207,-0.21792603
-3.134376,-2.019348
-2.720953,-2.4309819
3.6170073,1.5602942
3.1343756,1.4824462
3.1343756,1.6598549
-3.134376,-2.151917
-3.134376,-0.22644997
-3.2921467,0.11018467
-3.134376,-2.6110866
2.9492207,1.340167
-3.134376,-1.356561
2.720953,0.11857796
2.720953,0.92916393
-2.720953,-1.5009856
-2.720953,-2.1096659
2.720953,0.7197747
3.5463018,1.4667602
3.1343756,1.6060348
2.4926853,2.2182126
-3.0405278,-1.6635227
-2.7708,-0.19822502
-4.5005,-1.6727853
3.2395563,-2.4146893
-3.7128682,-2.813708
4.5004997,0.601316
3.5463018,1.6751275
3.1343756,0.44277096
2.8579135,2.5855765
-3.134376,-2.419617
-2.720953,-2.2495003
3.3803596,1.5602942
3.1869664,2.4113407
4.0897636,0.7162752
-3.2395563,-2.1222684
-2.720953,0.9623184
-3.134376,-0.024756432
-2.492685,-1.4213622
-3.0817857,-1.5951085
3.1028218,1.096138
3.678731,-0.9720733
3.0258207,-0.21970892
3.1343756,2.3665485
-2.8122602,-2.0746715
-3.134376,0.28261948
2.691763,2.1334114
-3.0817857,-0.6988425
2.720953,2.5339117
-2.720953,-2.7442365
2.6117954,1.3635869
2.720953,1.2277613
2.9339461,0.8204341
-3.134376,0.38934326
-3.1970615,-0.21792603
3.2671027,1.3772354
-3.134376,0.9247446
3.1343756,-0.2894845
3.1343756,1.7081261
-2.720953,-1.7671096
-2.720953,-2.4643269
3.0817857,1.8981094
2.4926853,2.2182126
-2.720953,-2.4571528
4.4551935,-1.618381
-3.134376,-1.5747223
-2.720953,0.41053772
3.0817857,1.3168006
-2.720953,-2.4643269
3.2671027,1.0651879
-3.134376,-0.048128605
2.720953,1.0862441
3.1970615,0.77972364
3.1343756,1.3766928
3.3973274,3.0243454
2.720953,-0.76037407
-3.724807,-2.7038028
3.3464694,0.9887781
3.1343756,2.0987282
-3.134376,-0.062259674
-3.4652715,-1.0275612
3.1343756,-1.3166122
3.607688,3.1567068
-3.438045,-2.4384003
